title,nid,type,changed,path_alias,citation,category_tid,year_tid,publication,publisher,filename_year,tid,year,tid_category,category
Jack Kelley*,4800,finalist,1438981242,finalists/jack-kelley,"For his wide-ranging and prescient reporting on centers of foreign terrorism, often conducted at personal risk.
    *In 2004, after investigating allegations of journalistic misconduct on the part of Mr. Kelley, USA Today concluded that four of the articles in this 2002 entry contained false information. Had the Board known of this at the time it would have disqualified the entry. Mr. Kelley defended his work in general but apologized for &quot;serious mistakes.&quot;
",278,118,"USA Today
",,2002,118,2002,278,Beat Reporting
Jimmy Carter,4801,finalist,1438981242,finalists/jimmy-carter,,222,118,"An Hour Before Daylight: Memories of a Rural Boyhood
","Simon &amp; Schuster
",2002,118,2002,222,Biography
Jean Edward Smith,4802,finalist,1438981242,finalists/jean-edward-smith,,222,118,"Grant
","Simon &amp; Schuster
",2002,118,2002,222,Biography
Thomas E. Franklin,4803,finalist,1438981242,finalists/thomas-e-franklin,"For his memorable photograph of three firefighters raising an American flag amidst the wreckage of the World Trade Center towers.
",216,118,"The Record
",,2002,118,2002,216,Breaking News Photography
Tyler Hicks and James Hill,4804,finalist,1438981242,finalists/tyler-hicks-and-james-hill,"For their comprehensive portfolio of dramatic yet humane images from the war in Afghanistan.
",216,118,"The New York Times
",,2002,118,2002,216,Breaking News Photography
Staff,4805,finalist,1438981242,finalists/staff-112,"For its vivid and detailed on-scene coverage of the September 11th terrorist attacks on New York City.
",205,118,"Daily News
",,2002,118,2002,205,Breaking News Reporting
Staff,4806,finalist,1438981242,finalists/staff-113,"For its eloquent and precise coverage of the September 11th terrorist attacks that captured the gravity, drama and historic dimension of the day&#039;s events.
",205,118,"The New York Times 
",,2002,118,2002,205,Breaking News Reporting
Michael Daly,4807,finalist,1438981242,finalists/michael-daly,"For his compassionate and humane columns, particularly those written after the terrorist attack on New York City.
",212,118,"Daily News
",,2002,118,2002,212,Commentary
Nat Hentoff,4808,finalist,1438981242,finalists/nat-hentoff-0,"For his persuasive and authoritative columns on the threats to American civil liberties following the September 11th terrorist attacks.
",212,118,"The Village Voice
",,2002,118,2002,212,Commentary
John King,4809,finalist,1438981242,finalists/john-king,"For his forcefully-expressed and engaging essays illustrating the role that architecture and urban design plays in the life of his city.
",213,118,"San Francisco Chronicle
",,2002,118,2002,213,Criticism
Joseph Morgenstern,4810,finalist,1438981242,finalists/joseph-morgenstern,"For his witty and commanding criticism of contemporary films.
",213,118,"The Wall Street Journal
",,2002,118,2002,213,Criticism
Rebecca Gilman,4811,finalist,1438981242,finalists/rebecca-gilman,,218,118,"The Glory of Living
",,2002,118,2002,218,Drama
Dael Orlandersmith,4812,finalist,1438981245,finalists/dael-orlandersmith,,218,118,"Yellowman
",,2002,118,2002,218,Drama
Marshall Ramsey,4813,finalist,1438981245,finalists/marshall-ramsey,,215,118,"Clarion-Ledger
",,2002,118,2002,215,Editorial Cartooning
Ben Sargent,4814,finalist,1438981245,finalists/ben-sargent-0,,215,118,"The Austin American-Statesman
",,2002,118,2002,215,Editorial Cartooning
William H. Freivogel,4815,finalist,1438981245,finalists/william-h-freivogel,"For his editorials, passionate and powerful, opposing the nomination and policies of U.S. Attorney General John D. Ashcroft.
",214,118,"St. Louis Post-Dispatch
",,2002,118,2002,214,Editorial Writing
Staff,4816,finalist,1438981245,finalists/staff-114,"For its crusade on behalf of the city&#039;s neglected parks.
",214,118,"Philadelphia Daily News
",,2002,118,2002,214,Editorial Writing
David Finkel,4817,finalist,1438981245,finalists/david-finkel-1,"For his illuminating series of articles on the lives and journeys of international migrants.
",207,118,"The Washington Post
",,2002,118,2002,207,Explanatory Reporting
Staff,4818,finalist,1438981245,finalists/staff-115,"For its sustained explanatory reporting on the nature of the structural damage at &quot;Ground Zero,&quot; the lower Manhattan area where the World Trade Center towers collapsed.
",207,118,"The New York Times 
",,2002,118,2002,207,Explanatory Reporting
J. Albert Diaz,4819,finalist,1438981245,finalists/j-albert-diaz,"For his diverse images portraying American life in the sprawl of south Florida&#039;s Broward County.
",217,118,"The Miami Herald
",,2002,118,2002,217,Feature Photography
"Mike Stocker, A. Enrique Valentin and Hilda M. Perez",4820,finalist,1438981245,finalists/mike-stocker-enrique-valentin-and-hilda-m-perez,"For their compelling and explanatory images illustrating the devastating impact of AIDS in the Caribbean.
",217,118,"Sun-Sentinel
",,2002,118,2002,217,Feature Photography
Ellen Barry,4821,finalist,1438981245,finalists/ellen-barry,"For her empathetic and illuminating portrait of teenaged Sudanese boys resettled in the U.S. who must engage with American culture.
",211,118,"The Boston Globe
",,2002,118,2002,211,Feature Writing
David Maraniss,4822,finalist,1438981245,finalists/david-maraniss,"For his moving and textured reconstruction of the tragic events of September 11th, described through the actions of several key participants.
",211,118,"The Washington Post
",,2002,118,2002,211,Feature Writing
Jonathan Franzen,4823,finalist,1438981245,finalists/jonathan-franzen,,219,118,"The Corrections
","Farrar
",2002,118,2002,219,Fiction
Colson Whitehead,4824,finalist,1438981245,finalists/colson-whitehead,,219,118,"John Henry Days
","Doubleday
",2002,118,2002,219,Fiction
David Halberstam,4825,finalist,1438981245,finalists/david-halberstam,,223,118,"War in a Time of Peace: Bush, Clinton, and the Generals
","Scribner
",2002,118,2002,223,General Nonfiction
Andrew Solomon,4826,finalist,1438981245,finalists/andrew-solomon,,223,118,"The Noonday Demon: An Atlas of Depression
","Scribner
",2002,118,2002,223,General Nonfiction
J. William Harris,4827,finalist,1438981245,finalists/j-william-harris,,220,118,"Deep Souths: Delta, Piedmont, and the Sea Island Society in the Age of Segregation
","The Johns Hopkins University Press
",2002,118,2002,220,History
Daniel K. Richter,4828,finalist,1438981245,finalists/daniel-k-richter,,220,118,"Facing East from Indian Country: A Native History of Early America
","Harvard University Press
",2002,118,2002,220,History
Dexter Filkins,4829,finalist,1438981245,finalists/dexter-filkins,"For his gracefully-written and revealing dispatches from the war in Afghanistan.
",210,118,"The New York Times
",,2002,118,2002,210,International Reporting
Staff,4830,finalist,1438981245,finalists/staff-116,"For its comprehensive and insightful coverage of the war in Afghanistan and the international al Qaeda terror network.
",210,118,"The Washington Post 
",,2002,118,2002,210,International Reporting
Staff,4831,finalist,1438981245,finalists/staff-117,"For its ambitious global examination of the ethical issues surrounding the recruiting of foreign athletes for American schools.
",206,118,"Dayton Daily News
",,2002,118,2002,206,Investigative Reporting
Duff Wilson and David Heath,4832,finalist,1438981245,finalists/duff-wilson-and-david-heath,"For a penetrating investigation of a local cancer research center, reporting that some patients who died in two failed clinical trials were deprived of essential information about the trials&#039; risks, and were given drugs in which the center and its doctors had a financial interest.
",206,118,"The Seattle Times
",,2002,118,2002,206,Investigative Reporting
"Craig Whitlock, David S. Fallis and April Witt",4833,finalist,1438981245,finalists/craig-whitlock-david-s-fallis-and-april-witt,"For two series that documented systematic abuses, including excessive shootings and questionable murder confessions, in the Prince George&#039;s County police department.
",206,118,"The Washington Post
",,2002,118,2002,206,Investigative Reporting
Peter Lieberson,4834,finalist,1438981245,finalists/peter-lieberson-1,"Premiered on July 18, 2001, in Santa Fe, NM.
",225,118,"Rilke Songs
",,2002,118,2002,225,Music
David Rakowski,4835,finalist,1438981245,finalists/david-rakowski-0,"Premiered on May 20, 2001 at George Mason University, Fairfax, VA.
",225,118,"Ten of a Kind (Symphony No.2)
",,2002,118,2002,225,Music
Douglas M. Birch and Gary Cohn,4836,finalist,1438981245,finalists/douglas-m-birch-and-gary-cohn,"For their series that suggested that university research on new drug therapies is being tainted by relationships with profit-seeking drug companies.
",209,118,"The Baltimore Sun
",,2002,118,2002,209,National Reporting
Gregory L. Vistica,4837,finalist,1438981245,finalists/gregory-l-vistica,"For his enterprising and nuanced reporting that disclosed Senator Bob Kerrey&#039;s role in a massacre during the Vietnam War.
",209,118,"The New York Times
",,2002,118,2002,209,National Reporting
Louise Gluck,4838,finalist,1438981245,finalists/louise-gluck,,224,118,"The Seven Ages
","The ECCO Press/HarperCollins
",2002,118,2002,224,Poetry
Franz Wright,4839,finalist,1438981245,finalists/franz-wright,,224,118,"The Beforelife
","Alfred A. Knopf
",2002,118,2002,224,Poetry
Staff,4840,finalist,1438981245,finalists/staff-118,"For the work of Sari Horwitz, Scott Higham and Sarah Cohen for a series that exposed the District of Columbia&#039;s role in the neglect and death of 229 children placed in protective care between 1993 and 2000, which prompted an overhaul of the city&#039;s child welfare system.
",204,118,"The Washington Post
",,2002,118,2002,204,Public Service
Staff,4841,finalist,1438981245,finalists/staff-119,"For its sustained and often groundbreaking coverage that informed and aided the nation as it grappled with the complex and varied issues stemming from the September 11th terrorist attacks on America and their aftermath.
",204,118,"The Washington Post
",,2002,118,2002,204,Public Service
Howard M. Feinstein,4059,finalist,1438981206,finalists/howard-m-feinstein,,222,135,"Becoming William James
","Cornell University Press
",1985,135,1985,222,Biography
Michael Mott,4060,finalist,1438981206,finalists/michael-mott,,222,135,"The Seven Mountains of Thomas Merton
","Houghton Mifflin
",1985,135,1985,222,Biography
Martin F. Nolan,4061,finalist,1438981206,finalists/martin-f-nolan,,212,135,"The Boston Globe
",,1985,135,1985,212,Commentary
Molly Ivins,4062,finalist,1438981208,finalists/molly-ivins,,212,135,"Dallas Times Herald
",,1985,135,1985,212,Commentary
James Chute,4063,finalist,1438981208,finalists/james-chute,"For his classical music criticism.
",213,135,"Milwaukee Journal
",,1985,135,1985,213,Criticism
Margaret Manning,4064,finalist,1438981208,finalists/margaret-manning,"For her book reviews.
",213,135,"The Boston Globe
",,1985,135,1985,213,Criticism
Lee Breuer and Bob Telson,4065,finalist,1438981208,finalists/lee-breuer-and-bob-telson,,218,135,"The Gospel at Colonus
",,1985,135,1985,218,Drama
A.R. Gurney Jr.,4066,finalist,1438981208,finalists/ar-gurney-jr,,218,135,"The Dining Room
",,1985,135,1985,218,Drama
Jim Borgman,4067,finalist,1438981208,finalists/jim-borgman,,215,135,"The Cincinnati Enquirer
",,1985,135,1985,215,Editorial Cartooning
Tom Toles,4068,finalist,1438981208,finalists/tom-toles,,215,135,"The Buffalo (NY) News
",,1985,135,1985,215,Editorial Cartooning
